playerId,day,timeOfDay,gameTitle,timeOnDevice,netWin,coinIn,ageGroup,distance,handlePulls
050,2025-04-20,03:10:09,Mystic Quest 1,351,6.81,34.99,35-44,7.09,28
010,2025-05-02,05:23:38,Mystic Quest 1,562,7.14,57.07,55-64,25.54,21
090,2025-04-28,01:08:36,Mystic Quest 1,87,160.88,1214.45,45-54,1.79,119
040,2025-05-07,16:03:06,Mystic Quest 2,405,1.88,22.17,35-44,92.7,16
092,2025-05-03,08:45:14,Mystic Quest 2,2493,257.16,827.93,35-44,89.42,82
096,2025-05-10,02:06:46,Mystic Quest 1,536,7.41,88.59,25-34,37.21,23
057,2025-05-08,06:07:34,Mystic Quest 1,123,111.33,1099.61,35-44,4.51,51
033,2025-04-29,14:51:59,Mystic Quest 2,2960,251.13,844.58,25-34,30.35,94
023,2025-04-25,16:39:12,Mystic Quest 2,1145,8.34,28.2,25-34,17.22,24
023,2025-04-21,21:44:53,Mystic Quest 1,1027,12.53,43.21,55-64,93.95,23
095,2025-05-08,10:05:18,Mystic Quest 1,546,9.45,42.91,35-44,6.88,29
033,2025-05-16,19:47:14,Mystic Quest 1,2271,263.4,1228.76,45-54,5.39,108
086,2025-04-22,06:06:51,Mystic Quest 1,312,5.9,38.92,55-64,32.01,19
055,2025-05-06,07:16:51,Mystic Quest 2,316,24.33,347.76,25-34,33.86,41
002,2025-05-01,17:50:38,Mystic Quest 1,2303,353.65,1628.48,45-54,8.73,97
014,2025-04-19,01:16:06,Mystic Quest 1,910,2.22,24.31,25-34,9.13,21
021,2025-05-09,00:48:20,Mystic Quest 2,865,14.37,48.11,45-54,3.5,15
061,2025-05-03,07:55:12,Mystic Quest 1,72,84.45,940.55,25-34,6.4,18
088,2025-05-01,05:41:20,Mystic Quest 1,305,27.54,69.5,25-34,23.28,18
084,2025-05-19,03:27:00,Mystic Quest 1,2079,118.91,2107.51,25-34,87.21,76
095,2025-05-08,17:07:37,Mystic Quest 2,542,2.36,34.13,65+,3.55,22
092,2025-04-28,01:31:22,Mystic Quest 1,2504,365.95,1101.1,25-34,8.6,98
079,2025-05-15,15:21:54,Mystic Quest 2,1013,11.18,61.03,35-44,41.81,19
078,2025-04-30,05:18:55,Mystic Quest 1,2619,187.01,1043.68,45-54,15.06,94
088,2025-05-10,20:43:01,Mystic Quest 2,679,26.02,72.37,25-34,32.44,16
088,2025-05-10,16:57:48,Mystic Quest 1,925,0.12,32.15,25-34,27.17,32
050,2025-05-14,06:55:45,Mystic Quest 2,922,12.76,34.69,45-54,32.64,25
038,2025-04-21,02:19:26,Mystic Quest 1,2101,128.6,582.99,25-34,90.07,98
016,2025-04-23,15:54:52,Mystic Quest 2,754,7.42,51.52,45-54,26.9,15
001,2025-04-25,07:39:29,Mystic Quest 2,120,214.1,905.74,35-44,29.68,89
014,2025-05-15,19:23:43,Mystic Quest 2,130,232.82,872.51,25-34,41.06,14
002,2025-04-23,17:15:05,Mystic Quest 2,3542,280.67,1071.09,55-64,18.3,116
083,2025-05-02,08:27:03,Mystic Quest 1,2891,193.79,661.91,25-34,5.04,86
080,2025-05-16,21:28:07,Mystic Quest 1,2893,257.76,946.05,35-44,6.01,102
068,2025-04-21,06:25:12,Mystic Quest 2,240,245.69,836.95,25-34,49.67,109
038,2025-05-13,17:03:11,Mystic Quest 2,3232,314.76,948.51,25-34,4.74,106
059,2025-04-23,11:27:09,Mystic Quest 2,265,47.79,191.24,65+,6.58,53
060,2025-05-02,07:22:46,Mystic Quest 1,755,4.12,23.95,25-34,90.17,17
002,2025-04-22,00:59:56,Mystic Quest 1,112,12.04,1080.83,45-54,11.25,89
021,2025-05-17,16:53:41,Mystic Quest 1,813,-22.56,38.33,25-34,87.17,22
019,2025-05-12,11:31:38,Mystic Quest 1,2254,-716.94,1060.17,65+,93.31,92
089,2025-05-03,11:13:46,Mystic Quest 1,276,-32.6,376.92,25-34,19.01,43
062,2025-05-16,12:21:25,Mystic Quest 1,1902,352.91,1097.35,55-64,37.32,102
057,2025-05-07,22:05:13,Mystic Quest 2,781,25.66,99.02,55-64,7.23,52
031,2025-04-28,21:29:31,Mystic Quest 2,2321,-125.27,1029.81,45-54,50.5,102
072,2025-05-15,05:10:44,Mystic Quest 2,921,0.26,58.21,55-64,16.85,20
050,2025-04-20,15:19:47,Mystic Quest 1,570,22.75,57.09,25-34,22.63,17
042,2025-04-22,06:04:17,Mystic Quest 1,60,188.64,939.14,25-34,10.92,91
080,2025-05-02,12:46:19,Mystic Quest 2,3351,171.91,1187.42,65+,43.26,106
053,2025-05-12,03:13:42,Mystic Quest 2,3081,203.92,864.0,65+,29.18,101
074,2025-05-08,20:33:59,Mystic Quest 2,1131,17.07,47.56,45-54,5.76,16
093,2025-05-06,15:08:12,Mystic Quest 2,144,15.91,815.92,65+,25.01,21
037,2025-04-20,16:03:25,Mystic Quest 1,284,0.92,117.3,25-34,6.66,46
062,2025-05-01,03:30:40,Mystic Quest 2,2962,-562.7,1021.68,35-44,6.96,106
062,2025-05-05,13:18:56,Mystic Quest 1,2218,126.98,1538.33,25-34,41.28,87
075,2025-05-12,14:11:23,Mystic Quest 2,2439,240.64,1216.75,45-54,9.05,108
078,2025-05-10,07:20:50,Mystic Quest 2,2711,408.31,1010.65,25-34,19.2,108
062,2025-04-20,17:45:01,Mystic Quest 2,2662,-286.28,1737.8,25-34,8.6,99
067,2025-04-19,06:32:16,Mystic Quest 2,268,117.74,850.86,25-34,95.37,18
054,2025-05-07,11:56:47,Mystic Quest 2,876,-44.77,138.0,25-34,3.59,52
040,2025-05-06,17:14:39,Mystic Quest 1,568,6.53,60.27,35-44,35.51,11
008,2025-04-22,10:31:32,Mystic Quest 2,155,4.71,1004.67,45-54,93.18,102
063,2025-05-08,01:09:58,Mystic Quest 2,80,24.45,1061.01,55-64,46.55,12
082,2025-04-30,05:23:31,Mystic Quest 1,253,82.03,944.46,45-54,36.87,92
057,2025-05-11,04:20:48,Mystic Quest 1,214,5.85,51.01,35-44,5.71,42
055,2025-04-19,00:46:26,Mystic Quest 1,807,30.56,226.27,55-64,7.47,41
020,2025-04-28,07:44:52,Mystic Quest 2,903,0.8,16.64,65+,98.32,20
092,2025-04-25,13:09:50,Mystic Quest 2,2655,82.5,1194.86,25-34,87.46,104
060,2025-04-30,21:20:30,Mystic Quest 2,556,2.77,21.19,18-24,6.27,21
056,2025-04-26,03:42:12,Mystic Quest 1,913,3.3,20.95,45-54,5.84,19
064,2025-04-26,12:32:35,Mystic Quest 2,406,22.46,115.53,45-54,87.6,26
075,2025-05-18,11:04:41,Mystic Quest 1,2448,43.83,708.3,25-34,36.93,105
087,2025-04-29,11:06:28,Mystic Quest 2,103,110.65,270.71,25-34,40.5,54
077,2025-05-15,00:51:01,Mystic Quest 2,2794,333.52,971.78,45-54,33.86,106
091,2025-05-10,20:16:32,Mystic Quest 1,300,20.54,78.96,35-44,86.6,18
059,2025-04-23,06:18:33,Mystic Quest 1,830,61.44,322.73,35-44,19.86,65
037,2025-05-12,15:20:36,Mystic Quest 2,863,1.35,176.19,65+,17.06,45
091,2025-05-01,16:32:30,Mystic Quest 2,843,17.07,61.88,65+,41.8,20
053,2025-05-15,14:05:53,Mystic Quest 1,2587,211.72,1008.3,25-34,81.16,92
086,2025-05-09,11:56:30,Mystic Quest 2,196,227.09,834.78,35-44,38.38,25
094,2025-04-30,21:03:32,Mystic Quest 1,651,10.65,56.15,35-44,28.98,20
060,2025-05-14,12:31:57,Mystic Quest 1,277,258.8,896.12,35-44,91.16,18
020,2025-05-08,21:47:16,Mystic Quest 1,1052,15.08,50.46,25-34,45.55,17
026,2025-04-28,03:45:42,Mystic Quest 2,633,5.28,19.63,35-44,33.6,20
088,2025-05-12,04:22:43,Mystic Quest 2,540,2.41,16.48,25-34,91.33,20
011,2025-04-23,18:29:42,Mystic Quest 2,1883,205.1,779.36,35-44,39.62,106
022,2025-04-25,00:26:09,Mystic Quest 2,163,113.24,789.98,45-54,32.68,18
020,2025-05-08,02:52:58,Mystic Quest 2,1166,6.4,62.52,25-34,35.19,19
062,2025-04-22,20:25:53,Mystic Quest 1,2951,53.89,1261.75,25-34,3.64,97
053,2025-05-19,00:16:45,Mystic Quest 2,2132,0.73,770.57,25-34,28.24,78
063,2025-04-28,11:59:30,Mystic Quest 1,800,6.21,60.6,65+,30.77,15
030,2025-04-25,21:22:57,Mystic Quest 2,891,72.89,331.9,18-24,0.4,46
071,2025-04-20,21:04:04,Mystic Quest 1,687,12.29,37.5,25-34,81.42,18
002,2025-04-30,12:02:05,Mystic Quest 2,1889,295.01,1121.3,35-44,1.68,89
033,2025-04-30,03:59:57,Mystic Quest 2,2727,-370.08,1073.41,65+,15.3,101
086,2025-04-24,21:56:20,Mystic Quest 1,384,-19.24,34.24,25-34,4.91,22
022,2025-05-15,21:22:53,Mystic Quest 1,179,280.8,1136.77,45-54,4.77,12
064,2025-04-20,06:44:29,Mystic Quest 1,290,357.69,1085.27,25-34,37.39,17
008,2025-04-29,08:43:10,Mystic Quest 1,1869,390.8,1116.81,35-44,27.47,91
055,2025-04-22,11:50:55,Mystic Quest 2,629,8.08,77.25,45-54,77.56,53
079,2025-04-26,21:12:01,Mystic Quest 1,575,6.35,46.74,25-34,32.64,22
015,2025-05-06,23:46:16,Mystic Quest 2,2598,271.26,910.46,25-34,95.64,102
028,2025-05-04,08:57:43,Mystic Quest 1,153,267.21,1099.32,55-64,40.68,97
033,2025-04-29,02:05:21,Mystic Quest 1,3466,53.57,934.3,25-34,25.02,98
045,2025-05-13,04:55:48,Mystic Quest 1,479,16.06,66.39,65+,3.94,27
005,2025-05-13,17:18:42,Mystic Quest 2,2526,129.62,1022.31,65+,34.99,84
071,2025-04-27,00:17:35,Mystic Quest 2,1156,-13.29,30.12,25-34,29.4,21
019,2025-05-16,18:32:04,Mystic Quest 2,2290,135.26,1648.2,25-34,42.21,90
065,2025-05-08,06:50:02,Mystic Quest 2,2487,159.15,1023.22,35-44,2.74,101
085,2025-04-22,10:44:40,Mystic Quest 1,3566,242.07,834.49,35-44,38.16,92
090,2025-05-19,16:03:51,Mystic Quest 2,2933,-240.43,759.47,45-54,95.73,99
056,2025-05-14,05:20:56,Mystic Quest 2,1028,10.94,49.59,55-64,26.81,26
058,2025-05-19,00:35:41,Mystic Quest 1,929,8.76,89.75,55-64,30.72,47
096,2025-04-22,11:14:34,Mystic Quest 2,217,176.87,1448.53,25-34,20.34,19
013,2025-05-14,20:59:15,Mystic Quest 1,690,14.92,44.89,25-34,3.71,14
078,2025-05-08,03:41:55,Mystic Quest 1,2588,27.57,742.61,35-44,86.25,104
013,2025-05-15,02:17:32,Mystic Quest 2,226,277.52,1039.82,55-64,89.28,21
071,2025-04-20,00:14:03,Mystic Quest 1,904,5.77,48.67,25-34,32.69,27
064,2025-04-22,06:45:11,Mystic Quest 2,118,-111.52,1009.05,45-54,2.79,21
021,2025-05-09,08:42:28,Mystic Quest 2,1054,10.74,57.78,25-34,5.96,20
015,2025-04-30,10:43:26,Mystic Quest 1,2812,-425.17,975.81,45-54,4.53,93
020,2025-05-12,01:39:57,Mystic Quest 1,568,-2.22,56.18,45-54,6.53,17
037,2025-05-11,16:34:44,Mystic Quest 1,245,94.2,341.51,18-24,30.41,37
056,2025-05-13,01:21:07,Mystic Quest 1,375,27.0,76.32,45-54,1.39,19
064,2025-05-04,18:30:12,Mystic Quest 1,638,6.23,18.47,25-34,2.7,15
093,2025-05-16,04:22:50,Mystic Quest 1,595,7.29,38.58,25-34,35.91,26
012,2025-04-23,09:37:37,Mystic Quest 2,867,-6.7,79.04,35-44,99.03,24
082,2025-04-30,18:14:33,Mystic Quest 2,195,284.61,1021.51,25-34,35.06,85
042,2025-05-15,17:43:07,Mystic Quest 2,2207,221.11,741.34,35-44,20.18,119
017,2025-04-22,23:41:59,Mystic Quest 2,77,60.38,774.74,25-34,19.53,52
025,2025-05-03,20:55:45,Mystic Quest 2,846,8.28,380.75,55-64,43.63,65
053,2025-05-13,02:53:22,Mystic Quest 1,3480,75.63,861.34,18-24,37.84,95
098,2025-04-19,13:18:44,Mystic Quest 1,320,0.3,17.28,55-64,16.05,25
031,2025-05-15,18:41:26,Mystic Quest 1,2927,63.81,1030.36,35-44,90.88,111
060,2025-04-29,14:47:02,Mystic Quest 2,367,1.34,43.04,25-34,8.7,18
036,2025-05-05,17:59:33,Mystic Quest 2,2242,-360.34,784.5,55-64,3.69,105
021,2025-04-21,00:40:23,Mystic Quest 1,553,1.44,41.58,35-44,16.43,20
034,2025-04-30,02:24:45,Mystic Quest 2,1193,1.76,56.66,25-34,4.51,20
091,2025-05-13,12:49:52,Mystic Quest 1,928,3.86,19.76,55-64,23.14,20
053,2025-04-30,23:25:51,Mystic Quest 2,3572,168.46,928.08,25-34,32.09,108
080,2025-05-10,11:39:20,Mystic Quest 1,3097,278.26,1278.22,45-54,5.98,117
031,2025-04-23,02:49:50,Mystic Quest 2,2558,182.05,1028.51,45-54,30.58,90
096,2025-05-13,11:51:38,Mystic Quest 1,902,7.24,113.41,65+,7.38,24
067,2025-05-02,19:13:13,Mystic Quest 1,95,36.61,829.82,25-34,90.34,18
029,2025-04-23,12:57:46,Mystic Quest 1,655,1.25,127.0,35-44,38.73,44
054,2025-05-02,22:43:12,Mystic Quest 1,275,42.52,1037.12,25-34,3.72,52
052,2025-05-17,04:07:02,Mystic Quest 1,1073,6.9,22.16,25-34,3.56,26
058,2025-05-19,13:21:17,Mystic Quest 2,548,29.38,261.69,55-64,32.11,53
066,2025-05-14,17:49:41,Mystic Quest 1,3187,21.7,1149.13,25-34,2.19,110
087,2025-04-30,12:08:04,Mystic Quest 1,601,7.93,101.26,35-44,16.42,43
003,2025-04-23,11:54:38,Mystic Quest 1,157,200.05,1895.46,25-34,34.2,102
098,2025-04-19,09:03:02,Mystic Quest 2,463,3.48,42.19,35-44,4.02,15
091,2025-05-14,14:59:04,Mystic Quest 2,778,11.64,73.3,25-34,56.38,13
066,2025-05-19,06:42:56,Mystic Quest 2,3048,216.22,908.93,55-64,40.09,104
008,2025-04-21,05:33:32,Mystic Quest 2,2932,225.75,1043.94,35-44,100.0,88
043,2025-04-29,13:12:47,Mystic Quest 1,2933,286.0,1179.61,25-34,6.93,118
051,2025-05-13,23:47:47,Mystic Quest 2,2341,163.35,960.31,25-34,8.81,95
021,2025-05-02,13:33:25,Mystic Quest 2,819,13.96,81.38,45-54,16.61,20
007,2025-05-01,14:18:55,Mystic Quest 2,998,2.67,17.39,25-34,3.8,16
097,2025-04-20,16:34:12,Mystic Quest 1,765,17.29,51.62,25-34,3.2,15
084,2025-05-09,01:44:25,Mystic Quest 2,2092,33.24,1693.14,25-34,34.22,91
019,2025-05-17,22:22:50,Mystic Quest 1,1908,113.29,1401.41,35-44,34.24,88
073,2025-04-20,19:59:57,Mystic Quest 2,781,16.34,87.68,35-44,27.8,16
080,2025-05-14,22:54:56,Mystic Quest 2,2611,123.99,709.12,35-44,34.45,100
084,2025-05-17,02:11:59,Mystic Quest 1,3396,390.19,1006.79,35-44,24.44,89
066,2025-04-28,06:20:52,Mystic Quest 1,2573,47.0,692.94,65+,3.04,104
053,2025-05-01,22:54:47,Mystic Quest 1,2743,8.66,957.82,25-34,6.65,106
087,2025-05-11,22:24:24,Mystic Quest 2,308,11.65,109.41,65+,8.05,50
070,2025-05-16,03:49:47,Mystic Quest 2,196,38.95,356.8,25-34,30.68,58
038,2025-05-12,18:11:50,Mystic Quest 1,2789,126.2,977.11,25-34,93.49,113
095,2025-04-29,15:34:12,Mystic Quest 1,1041,14.03,70.74,65+,21.48,21
044,2025-04-19,02:04:59,Mystic Quest 2,171,154.73,1209.21,25-34,31.57,11
035,2025-05-17,18:36:18,Mystic Quest 1,349,19.79,51.48,25-34,24.91,18
067,2025-05-08,03:04:02,Mystic Quest 2,893,1.69,36.36,65+,37.67,23
018,2025-05-11,10:11:41,Mystic Quest 1,356,13.0,51.56,35-44,31.58,23
051,2025-05-09,01:35:38,Mystic Quest 1,190,290.22,1450.18,35-44,88.07,97
026,2025-05-17,21:34:00,Mystic Quest 1,244,310.02,923.41,55-64,24.06,29
069,2025-05-08,13:39:53,Mystic Quest 1,567,20.55,84.06,25-34,90.61,20
079,2025-05-09,13:06:52,Mystic Quest 2,933,9.52,57.63,25-34,3.64,14
056,2025-05-11,21:18:59,Mystic Quest 2,1125,2.76,36.77,55-64,27.43,28
044,2025-05-17,02:44:04,Mystic Quest 1,778,0.61,29.06,25-34,87.71,25
083,2025-05-01,05:34:47,Mystic Quest 2,3174,48.12,1003.71,25-34,5.62,87
099,2025-04-25,15:04:19,Mystic Quest 2,182,25.57,93.54,55-64,27.95,42
038,2025-04-21,04:50:49,Mystic Quest 2,3280,144.93,925.79,25-34,87.82,103
004,2025-05-06,08:47:05,Mystic Quest 2,595,4.16,26.44,18-24,85.03,16
042,2025-05-01,20:58:39,Mystic Quest 1,2353,117.71,585.45,25-34,38.76,95
092,2025-05-12,05:21:08,Mystic Quest 1,2993,68.77,1006.08,45-54,42.19,100
094,2025-05-17,08:20:10,Mystic Quest 2,747,13.98,50.63,25-34,7.32,18
016,2025-05-05,17:24:02,Mystic Quest 1,521,21.68,69.96,25-34,26.28,19
069,2025-04-28,10:03:17,Mystic Quest 2,287,180.13,811.02,65+,30.23,28
027,2025-04-21,14:42:00,Mystic Quest 1,162,64.2,906.42,65+,35.17,15
065,2025-05-06,19:52:06,Mystic Quest 1,1976,164.94,1020.11,45-54,92.24,102
039,2025-05-05,06:54:10,Mystic Quest 2,820,6.93,35.44,25-34,6.28,20
043,2025-05-13,10:11:34,Mystic Quest 2,2724,135.31,851.12,18-24,6.17,95
081,2025-04-24,13:04:30,Mystic Quest 1,801,4.41,44.51,25-34,6.39,23
002,2025-04-19,21:17:11,Mystic Quest 1,3593,-24.84,730.31,25-34,94.98,101
069,2025-05-07,03:26:41,Mystic Quest 1,747,-3.22,45.59,65+,78.18,24
033,2025-05-15,03:12:46,Mystic Quest 2,2709,203.82,1677.18,25-34,32.79,91
099,2025-04-28,15:39:18,Mystic Quest 1,122,11.32,75.01,25-34,33.39,65
092,2025-05-05,07:52:14,Mystic Quest 2,3141,254.9,1156.44,35-44,44.27,97
014,2025-05-12,14:39:19,Mystic Quest 1,901,1.68,60.91,25-34,6.37,24
007,2025-05-15,05:59:50,Mystic Quest 1,1174,4.13,82.45,45-54,91.04,16
047,2025-04-27,12:27:19,Mystic Quest 1,2453,-482.54,983.85,25-34,87.0,92
080,2025-05-05,15:14:30,Mystic Quest 1,2437,29.32,706.04,25-34,24.0,88
045,2025-04-22,22:21:48,Mystic Quest 2,735,1.5,78.35,25-34,35.16,26
006,2025-05-13,20:34:08,Mystic Quest 1,341,10.21,48.42,25-34,4.13,14
083,2025-05-19,13:03:45,Mystic Quest 1,3431,126.89,1179.32,35-44,4.43,103
015,2025-05-03,08:49:45,Mystic Quest 2,2415,296.13,954.43,25-34,41.95,92
038,2025-05-07,11:31:48,Mystic Quest 1,3013,136.17,838.3,25-34,36.36,99
094,2025-04-19,21:09:37,Mystic Quest 1,970,1.08,36.04,35-44,21.84,20
058,2025-04-29,19:38:43,Mystic Quest 1,734,45.65,186.34,65+,3.38,50
030,2025-05-14,20:24:15,Mystic Quest 1,883,13.88,46.1,25-34,8.59,42
095,2025-05-07,04:46:04,Mystic Quest 2,729,3.05,62.55,25-34,30.83,26
072,2025-05-11,08:46:47,Mystic Quest 1,1069,1.83,40.59,65+,99.56,19
080,2025-05-10,17:07:01,Mystic Quest 2,2787,209.81,599.03,25-34,7.69,112
068,2025-05-08,19:50:29,Mystic Quest 1,2902,-333.6,1062.51,55-64,22.99,113
029,2025-04-30,22:40:48,Mystic Quest 2,815,88.74,257.02,25-34,7.53,43
038,2025-04-28,17:55:00,Mystic Quest 2,3434,54.55,703.07,35-44,94.51,74
085,2025-05-14,03:15:02,Mystic Quest 2,101,67.12,1004.33,25-34,30.06,86
091,2025-05-07,15:11:59,Mystic Quest 1,880,3.86,45.28,35-44,5.05,20
086,2025-04-23,21:33:26,Mystic Quest 2,741,20.7,64.07,25-34,5.75,18
091,2025-05-01,19:46:23,Mystic Quest 2,94,227.4,1295.6,25-34,2.58,24
066,2025-05-12,02:46:29,Mystic Quest 2,3350,287.97,928.49,25-34,17.31,93
031,2025-04-22,08:57:48,Mystic Quest 1,60,17.99,1074.0,55-64,10.26,122
041,2025-05-05,11:32:44,Mystic Quest 1,1147,3.32,73.49,25-34,94.39,18
074,2025-04-25,16:31:23,Mystic Quest 1,403,3.08,43.96,65+,95.96,21
099,2025-04-30,03:05:59,Mystic Quest 2,73,367.17,937.56,25-34,3.95,46
058,2025-04-22,13:36:59,Mystic Quest 2,597,-22.91,84.54,25-34,45.93,62
018,2025-05-11,10:19:12,Mystic Quest 2,503,4.7,45.04,25-34,36.27,31
054,2025-05-15,17:14:11,Mystic Quest 2,287,204.75,1078.22,55-64,36.45,57
052,2025-04-21,18:31:16,Mystic Quest 2,278,248.13,1155.01,25-34,39.67,12
011,2025-05-17,20:57:01,Mystic Quest 1,2404,230.87,691.03,35-44,8.36,111
016,2025-05-04,10:12:50,Mystic Quest 2,1105,4.6,46.84,25-34,39.72,21
027,2025-05-03,20:44:42,Mystic Quest 2,1052,16.06,42.64,55-64,17.31,18
009,2025-04-30,00:13:04,Mystic Quest 2,368,14.62,84.14,55-64,28.82,15
086,2025-05-05,11:34:41,Mystic Quest 1,943,5.56,29.5,25-34,92.14,12
051,2025-05-07,20:29:30,Mystic Quest 2,98,254.92,831.32,25-34,45.4,101
071,2025-05-05,18:13:39,Mystic Quest 2,694,0.03,19.27,45-54,93.28,15
099,2025-05-01,10:25:50,Mystic Quest 1,854,4.11,183.41,35-44,33.86,47
033,2025-05-07,13:47:34,Mystic Quest 1,2783,413.59,2009.15,45-54,44.95,118
063,2025-05-09,01:59:03,Mystic Quest 2,534,5.4,22.39,55-64,87.84,15
054,2025-05-03,23:22:05,Mystic Quest 1,468,10.97,61.23,25-34,27.93,42
088,2025-05-18,06:17:47,Mystic Quest 1,976,4.95,17.68,45-54,8.99,18
062,2025-05-12,20:00:44,Mystic Quest 2,3063,56.58,1198.94,45-54,23.27,104
053,2025-05-15,22:13:59,Mystic Quest 2,3229,139.68,956.27,45-54,4.96,111
020,2025-04-23,01:04:51,Mystic Quest 2,263,304.21,1103.59,35-44,4.96,26
064,2025-04-23,02:06:24,Mystic Quest 2,282,416.61,1182.3,65+,25.54,27
062,2025-05-03,13:36:34,Mystic Quest 1,3128,20.19,1263.1,25-34,4.42,99
016,2025-05-19,22:53:26,Mystic Quest 1,303,12.53,48.19,55-64,39.67,21
090,2025-05-05,06:49:54,Mystic Quest 1,3523,-385.53,1234.29,35-44,34.2,83
067,2025-04-22,08:02:52,Mystic Quest 1,596,9.78,72.26,25-34,55.72,24
088,2025-04-25,02:38:24,Mystic Quest 2,1119,12.29,55.86,25-34,34.17,21
058,2025-05-04,23:16:26,Mystic Quest 1,818,39.37,150.83,45-54,28.9,56
004,2025-05-12,22:10:03,Mystic Quest 1,493,13.47,45.38,35-44,42.31,20
020,2025-05-19,13:01:22,Mystic Quest 1,92,318.61,1084.46,35-44,35.48,20
071,2025-04-30,14:28:29,Mystic Quest 1,806,15.68,77.14,25-34,20.21,18
015,2025-05-08,16:29:40,Mystic Quest 1,295,82.99,914.1,35-44,92.1,93
052,2025-04-22,13:03:51,Mystic Quest 1,1034,-4.1,19.99,35-44,90.51,15
015,2025-04-30,05:16:16,Mystic Quest 2,2631,69.2,1486.74,65+,37.03,107
073,2025-04-28,17:45:12,Mystic Quest 1,903,16.14,78.3,35-44,3.49,20
005,2025-05-05,15:10:50,Mystic Quest 1,2475,169.55,867.35,55-64,24.84,111
019,2025-04-22,01:51:07,Mystic Quest 2,3176,137.22,1756.82,35-44,34.5,96
047,2025-04-28,15:04:00,Mystic Quest 2,2184,-441.29,1889.51,25-34,44.95,108
047,2025-04-28,19:39:24,Mystic Quest 1,3383,53.91,1814.82,65+,90.96,106
037,2025-05-04,14:47:42,Mystic Quest 2,686,13.26,162.86,25-34,6.21,46
003,2025-05-14,18:05:08,Mystic Quest 2,1885,-433.51,1244.88,25-34,30.94,116
018,2025-04-23,14:36:10,Mystic Quest 1,207,161.66,768.84,45-54,6.42,17
075,2025-04-20,04:32:56,Mystic Quest 2,3003,320.55,805.4,45-54,24.47,91
039,2025-05-17,10:34:17,Mystic Quest 1,1011,2.31,17.78,18-24,16.44,22
036,2025-04-25,13:52:51,Mystic Quest 1,2748,290.33,1804.01,25-34,96.39,97
023,2025-05-15,09:37:27,Mystic Quest 2,1197,11.74,88.39,45-54,33.97,16
094,2025-05-04,18:00:49,Mystic Quest 2,1009,2.69,43.99,65+,23.28,25
000,2025-04-22,14:51:53,Mystic Quest 2,977,3.25,17.3,25-34,8.73,17
070,2025-04-30,17:47:14,Mystic Quest 1,395,7.81,76.86,65+,2.51,50
008,2025-04-20,10:24:19,Mystic Quest 1,2939,108.63,821.07,65+,15.28,90
053,2025-05-07,15:25:05,Mystic Quest 1,3209,98.13,814.42,35-44,39.13,112
039,2025-05-07,03:43:40,Mystic Quest 2,381,-20.06,57.03,25-34,7.11,15
057,2025-05-17,10:40:28,Mystic Quest 2,361,17.51,296.95,55-64,4.07,53
043,2025-05-14,14:10:31,Mystic Quest 1,2075,189.32,745.87,25-34,17.46,104
048,2025-05-15,06:23:26,Mystic Quest 2,3140,184.36,785.52,35-44,44.16,95
092,2025-05-15,09:59:34,Mystic Quest 1,1929,147.86,1039.34,25-34,93.05,106
077,2025-04-23,20:12:11,Mystic Quest 1,248,-344.05,1229.32,65+,90.52,100
097,2025-04-23,09:09:00,Mystic Quest 2,1066,24.9,62.58,35-44,7.22,25
064,2025-05-09,07:14:25,Mystic Quest 1,1091,3.47,57.41,35-44,2.41,21
058,2025-05-13,23:32:44,Mystic Quest 2,724,32.11,298.6,65+,19.45,53
057,2025-05-10,02:39:52,Mystic Quest 1,581,43.23,312.35,25-34,5.71,49
057,2025-04-23,17:14:12,Mystic Quest 2,147,84.17,297.07,25-34,7.8,46
093,2025-04-29,04:53:45,Mystic Quest 2,979,6.37,70.68,25-34,7.13,17
011,2025-05-14,02:00:51,Mystic Quest 2,3062,-244.34,863.46,25-34,13.06,93
079,2025-05-10,07:21:25,Mystic Quest 1,744,18.33,67.46,45-54,85.5,12
079,2025-05-02,23:09:04,Mystic Quest 2,591,6.11,26.69,35-44,28.34,20
049,2025-04-26,09:33:54,Mystic Quest 2,238,-545.38,1143.43,35-44,34.48,22
050,2025-04-29,05:23:46,Mystic Quest 2,182,362.97,1147.31,25-34,1.94,35
069,2025-04-20,05:49:33,Mystic Quest 2,853,2.68,23.47,35-44,4.79,23
085,2025-05-17,05:43:15,Mystic Quest 1,2200,283.13,1054.32,25-34,98.33,96
056,2025-05-12,10:53:24,Mystic Quest 1,408,4.98,60.94,25-34,4.58,17
035,2025-05-09,22:06:33,Mystic Quest 2,109,202.39,960.62,25-34,34.61,22
011,2025-04-24,03:21:18,Mystic Quest 1,133,381.77,1291.45,55-64,54.52,107
090,2025-05-07,11:35:20,Mystic Quest 2,3430,105.97,1023.02,25-34,92.32,92
080,2025-05-14,18:14:35,Mystic Quest 1,1848,76.78,720.1,35-44,82.95,100
098,2025-05-11,00:00:29,Mystic Quest 1,359,-29.1,74.82,55-64,3.24,19
039,2025-05-06,22:31:59,Mystic Quest 1,1196,26.07,137.04,65+,88.07,21
082,2025-04-22,07:00:54,Mystic Quest 1,250,85.9,1004.26,45-54,39.96,107
082,2025-05-06,18:54:48,Mystic Quest 2,2503,-203.45,1000.49,45-54,4.37,96
010,2025-04-25,20:24:25,Mystic Quest 2,132,166.76,1449.46,25-34,84.1,23
